user_id,create_time,rev_krw,region
400052931,2025-10-09 05:23:43.379898,1088300,jp
400052935,2025-10-09 05:23:17.819554,0,jp
400052938,2025-10-09 05:25:09.344713,29500,jp
400052939,2025-10-09 05:23:34.176911,81700,jp
400052941,2025-10-09 05:23:43.027389,3300,jp
400052944,2025-10-09 05:23:31.121081,691900,jp
400052946,2025-10-09 05:37:02.15456,0,jp
400052948,2025-10-09 05:45:59.346597,391700,jp
400052950,2025-10-09 07:53:04.695381,86700,jp
400052959,2025-10-09 05:24:32.339537,73500,jp
400052975,2025-10-09 06:12:27.64819,430400,jp
400052995,2025-10-09 05:23:51.076023,0,jp
400053005,2025-10-09 05:50:37.759585,0,jp
400053006,2025-10-09 05:23:48.178204,18300,jp
400053010,2025-10-09 05:23:56.749929,1100,jp
400053017,2025-10-09 06:27:18.36509,15400,jp
400053048,2025-10-09 05:30:13.914,0,jp
400053055,2025-10-09 05:44:29.298267,0,jp
400053087,2025-10-09 05:24:10.225671,75100,jp
400053097,2025-10-09 05:55:04.665226,3300,jp
400053098,2025-10-09 12:08:30.448054,0,jp
400053105,2025-10-09 05:24:28.261583,266900,jp
400053112,2025-10-09 05:24:19.228865,1106000,jp
400053136,2025-10-09 11:23:51.404123,39400,jp
400053174,2025-10-09 05:37:05.968217,79900,jp
400053198,2025-10-09 05:25:47.33699,130100,jp
400053201,2025-10-09 05:25:02.091202,226500,jp
400053214,2025-10-09 05:25:01.484263,272300,jp
400053235,2025-10-15 14:26:24.67341,3468800,jp
400053236,2025-10-09 05:37:59.462256,0,jp
400053239,2025-10-09 05:42:47.758995,55900,jp
400053252,2025-10-09 06:40:31.852373,40500,jp
400053254,2025-10-09 05:51:40.556236,0,jp
400053271,2025-10-09 05:25:22.031973,2833500,jp
400053279,2025-10-09 05:25:36.36156,132700,jp
400053295,2025-10-09 17:40:54.810324,895000,jp
400053297,2025-10-15 10:05:25.631118,286400,jp
400053303,2025-10-09 05:25:51.443837,1468500,jp
400053309,2025-10-09 10:43:03.195821,158700,jp
400053315,2025-10-09 05:25:54.328763,29500,jp
400053319,2025-10-09 07:11:26.41956,129600,jp
400053329,2025-10-09 05:25:44.203845,619200,jp
400053332,2025-10-09 05:39:03.221457,0,jp
400053349,2025-10-09 05:59:15.402735,264100,jp
400053357,2025-10-09 05:26:21.9694,0,jp
400053377,2025-10-09 05:41:50.802619,0,jp
400053383,2025-10-09 05:26:15.44849,40600,jp
400053402,2025-10-09 05:26:21.802624,426800,jp
400053421,2025-10-09 05:26:26.113673,153000,jp
400053441,2025-10-09 05:26:34.157535,20900,jp
400053445,2025-10-09 05:26:39.592591,0,jp
400053451,2025-10-09 05:28:16.379313,142800,jp
400053466,2025-10-09 05:26:44.985109,1100,jp
400053479,2025-10-09 07:10:41.773383,0,jp
400053497,2025-10-09 05:39:55.785115,1256200,jp
400053506,2025-10-09 05:27:03.311004,0,jp
400053507,2025-10-09 05:27:21.707539,126100,jp
400053520,2025-10-09 06:51:26.869399,0,jp
400053521,2025-10-09 05:27:39.246339,1100,jp
400053523,2025-10-09 05:27:16.969825,47300,jp
400053529,2025-10-09 05:28:01.571256,314200,jp
400053557,2025-10-09 05:27:25.91132,0,jp
400053572,2025-10-09 05:27:31.439762,0,jp
400053575,2025-10-09 05:27:34.506344,52200,jp
400053579,2025-10-09 05:53:46.390005,1650000,jp
400053580,2025-10-09 05:27:34.189247,0,jp
400053590,2025-10-09 06:00:26.980085,0,jp
400053600,2025-10-09 05:54:14.217814,2200,jp
400053603,2025-10-09 05:27:39.447706,0,jp
400053606,2025-10-09 05:30:48.060189,127000,jp
400053631,2025-10-09 06:17:52.415597,0,jp
400053655,2025-10-09 05:28:53.30552,0,jp
400053661,2025-10-09 05:55:51.764077,0,jp
400053665,2025-10-09 05:46:16.614756,0,jp
400053674,2025-10-09 05:28:22.206688,86500,jp
400053683,2025-10-09 05:28:16.223339,1100,jp
400053691,2025-10-09 05:30:23.682034,1064300,jp
400053692,2025-10-09 05:28:55.76292,0,jp
400053701,2025-10-09 05:28:29.012411,0,jp
400053702,2025-10-09 05:29:22.79643,91800,jp
400053705,2025-10-09 05:28:29.40081,5500,jp
400053708,2025-10-09 06:01:31.22519,296200,jp
400053711,2025-10-09 05:42:15.961639,57000,jp
400053728,2025-10-09 08:07:44.511723,0,jp
400053738,2025-10-09 05:43:13.650513,1100,jp
400053746,2025-10-09 05:28:53.22761,0,jp
400053766,2025-10-09 05:42:40.159767,0,jp
400053781,2025-10-09 05:29:22.070777,777800,jp
400053799,2025-10-09 05:29:05.606791,66600,jp
400053809,2025-10-09 05:48:14.473828,968300,jp
400053822,2025-10-09 05:29:30.890993,0,jp
400053824,2025-10-09 05:29:20.080386,0,jp
400053828,2025-10-09 05:57:53.10628,91600,jp
400053833,2025-10-09 06:03:17.087202,105500,jp
400053834,2025-10-09 09:42:21.243884,0,jp
400053838,2025-10-09 05:29:21.69957,35900,jp
400053846,2025-10-09 05:29:26.251462,0,jp
400053881,2025-10-09 05:29:53.229781,129200,jp
400053899,2025-10-09 05:55:34.686719,253300,jp
400053900,2025-10-09 14:53:43.568722,88500,jp
400053913,2025-10-09 05:30:02.825816,0,jp
400053916,2025-10-09 05:31:51.108692,78800,jp
400053918,2025-10-09 05:30:09.891743,154100,jp
400053925,2025-10-09 06:00:26.05123,0,jp
400053926,2025-10-09 06:01:00.369258,0,jp
400053930,2025-10-09 08:08:27.54482,64300,jp
400053947,2025-10-09 05:31:06.44167,0,jp
400053948,2025-10-09 05:30:11.895069,1100,jp
400053952,2025-10-09 05:30:15.69832,0,jp
400053977,2025-10-09 05:45:54.426316,1100,jp
400053980,2025-10-09 05:30:57.820264,0,jp
400053992,2025-10-09 05:44:25.840544,0,jp
400053996,2025-10-09 08:31:39.223729,52200,jp
400053998,2025-10-09 05:55:38.688791,0,jp
400054005,2025-10-09 05:43:31.971429,493600,jp
400054007,2025-10-09 05:55:59.784989,1463100,jp
400054009,2025-10-09 05:30:36.358006,6596000,jp
400054015,2025-10-09 06:05:38.663755,1100,jp
400054021,2025-10-09 05:31:11.279801,0,jp
400054022,2025-10-09 05:30:57.602302,0,jp
400054044,2025-10-09 05:30:50.399729,258500,jp
400054045,2025-10-09 05:31:45.759021,6600,jp
400054047,2025-10-09 05:31:15.786279,29500,jp
400054052,2025-10-09 05:30:58.221006,29700,jp
400054055,2025-10-09 05:30:54.360899,29500,jp
400054058,2025-10-09 05:30:54.722491,64700,jp
400054081,2025-10-09 05:31:22.268556,139600,jp
400054091,2025-10-09 05:31:13.808766,0,jp
400054113,2025-10-09 05:31:34.471228,13200,jp
400054116,2025-10-09 05:31:37.022201,0,jp
400054117,2025-10-09 05:31:20.472872,71100,jp
400054119,2025-10-09 05:31:25.775675,1699500,jp
400054139,2025-10-09 05:31:42.601051,0,jp
400054149,2025-10-09 05:31:55.257252,899400,jp
400054156,2025-10-09 05:31:54.845813,0,jp
400054167,2025-10-09 05:31:45.199133,197900,jp
400054172,2025-10-09 05:32:46.665415,0,jp
400054179,2025-10-09 05:57:15.059294,0,jp
400054186,2025-10-09 05:47:19.700056,0,jp
400054191,2025-10-09 05:32:05.896655,1100,jp
400054200,2025-10-09 05:32:13.965946,0,jp
400054204,2025-10-09 06:52:55.833022,62100,jp
400054211,2025-10-09 06:02:04.505599,0,jp
400054214,2025-10-09 05:40:37.020259,3265500,jp
400054234,2025-10-09 05:32:38.436258,0,jp
400054237,2025-10-09 05:33:20.634877,723600,jp
400054249,2025-10-09 05:32:21.055302,0,jp
400054251,2025-10-09 06:03:32.700707,17600,jp
400054262,2025-10-09 05:47:07.959931,0,jp
400054268,2025-10-09 05:34:47.13926,0,jp
400054271,2025-10-09 05:32:34.910833,0,jp
400054272,2025-10-09 05:32:37.390289,0,jp
400054293,2025-10-09 05:33:00.232308,407200,jp
400054299,2025-12-03 05:14:24.55269,43800,jp
400054316,2025-10-09 08:58:15.138279,115300,jp
400054329,2025-10-09 06:01:51.019779,0,jp
400054355,2025-10-09 05:33:07.452519,9900,jp
400054356,2025-10-09 05:33:02.269712,1100,jp
400054372,2025-10-09 05:33:16.239527,6600,jp
400054374,2025-10-09 06:01:45.820623,0,jp
400054379,2025-10-09 12:02:19.931928,11000,jp
400054404,2025-10-09 06:01:26.28328,0,jp
400054424,2025-10-09 05:52:48.595803,225600,jp
400054431,2025-10-09 05:33:40.369598,0,jp
400054433,2025-10-09 07:06:11.422259,29500,jp
400054442,2025-10-09 05:33:40.997197,1108900,jp
400054444,2025-10-09 05:33:39.087603,0,jp
400054467,2025-10-09 09:10:04.530354,0,jp
400054478,2025-10-09 05:33:57.204154,1100,jp
400054486,2025-10-09 06:14:28.664484,0,jp
400054506,2025-10-09 05:33:55.137421,72700,jp
400054539,2025-10-09 05:57:04.368317,1100,jp
400054546,2025-10-09 06:00:19.412331,1100,jp
400054550,2025-10-09 05:45:48.007041,0,jp
400054554,2025-10-09 05:34:32.665477,0,jp
400054556,2025-10-09 06:18:12.481295,2972000,jp
400054568,2025-10-09 16:14:15.998013,1100,jp
400054579,2025-10-09 05:47:53.554222,0,jp
400054588,2025-10-09 05:35:01.83109,1100,jp
400054595,2025-10-09 05:34:37.098557,644600,jp
400054604,2025-10-09 06:04:26.428957,1100,jp
400054607,2025-10-09 05:34:34.149819,1377900,jp
400054608,2025-10-09 05:34:32.336726,0,jp
400054612,2025-10-09 05:34:55.314824,8220100,jp
400054613,2025-10-09 06:03:38.677194,0,jp
400054618,2025-10-09 05:59:21.835643,0,jp
400054620,2025-10-09 06:00:42.047991,179200,jp
400054672,2025-10-09 05:34:56.140232,53500,jp
400054678,2025-10-09 06:04:59.40452,0,jp
400054687,2025-10-09 05:35:07.7079,1707900,jp
400054696,2025-10-09 05:53:05.69102,709400,jp
400054710,2025-10-09 06:31:44.987074,3033900,jp
400054723,2025-10-09 06:09:51.016051,0,jp
400054732,2025-10-09 05:35:17.677839,0,jp
400054741,2025-10-09 05:35:24.762731,790700,jp
400054749,2025-10-09 06:07:03.891374,72200,jp
400054754,2025-10-09 05:35:53.17076,0,jp
400054756,2025-10-09 06:01:37.869822,0,jp
400054759,2025-10-09 05:35:27.15585,234900,jp
400054762,2025-10-09 05:35:42.511191,1100,jp
400054795,2025-10-09 05:36:06.79321,8800,jp
400054796,2025-10-09 06:11:35.286447,1335900,jp
400054798,2025-10-09 06:19:38.04942,2200,jp
400054809,2025-10-09 05:37:34.899357,1100,jp
400054849,2025-10-09 05:35:43.91756,411200,jp
400054883,2025-10-09 06:56:15.281095,0,jp
400054887,2025-10-09 06:20:58.502459,0,jp
400054901,2025-10-09 05:36:04.305623,1447700,jp
400054918,2025-10-09 05:36:01.12313,136000,jp
400054954,2025-10-09 05:52:44.94452,1452100,jp
400054969,2025-10-09 05:36:41.608475,1100,jp
400054990,2025-10-09 05:36:30.770593,323500,jp
400054993,2025-10-09 05:36:29.810189,41600,jp
400054995,2025-10-09 05:36:35.004588,47300,jp
400055015,2025-10-09 05:36:46.354955,0,jp
400055017,2025-10-09 06:13:31.188292,0,jp
400055020,2025-10-09 06:36:14.94765,0,jp
400055030,2025-10-09 06:03:08.260137,3826100,jp
400055031,2025-10-09 05:51:33.273001,0,jp
400055046,2025-10-09 05:36:54.399385,0,jp
400055047,2025-10-09 05:37:21.54155,96500,jp
400055050,2025-10-09 05:37:14.04025,9900,jp
400055063,2025-10-09 05:39:30.576272,1100,jp
400055085,2025-10-09 05:37:07.491585,188600,jp
400055087,2025-10-09 05:37:06.875414,714700,jp
400055095,2025-10-09 06:04:15.72734,354000,jp
400055096,2025-10-09 06:12:26.237427,1100,jp
400055099,2025-10-09 05:37:54.190164,259100,jp
400055102,2025-10-09 05:50:31.627512,13200,jp
400055115,2025-10-09 05:38:01.178827,74800,jp
400055127,2025-10-09 05:37:33.044679,394900,jp
400055166,2025-10-09 08:19:44.805629,0,jp
400055175,2025-10-09 05:54:35.673856,0,jp
400055179,2025-10-09 05:54:40.882414,0,jp
400055182,2025-10-09 06:08:28.796014,30600,jp
400055191,2025-10-09 05:50:52.281854,639300,jp
400055224,2025-10-09 07:36:43.422459,71100,jp
400055229,2025-10-09 05:38:24.184362,213700,jp
400055247,2025-10-09 05:38:06.869445,1100,jp
400055252,2025-10-09 05:38:14.903633,0,jp
400055257,2025-10-09 05:38:35.919429,0,jp
400055261,2025-10-09 05:38:16.536275,0,jp
400055281,2025-10-09 05:38:38.952561,0,jp
400055297,2025-10-09 06:58:52.918039,21600,jp
400055302,2025-10-09 05:38:35.326384,1168400,jp
400055308,2025-10-09 05:52:20.708468,71300,jp
400055311,2025-10-09 11:02:27.995065,0,jp
400055328,2025-10-09 05:39:04.962388,0,jp
400055335,2025-10-09 05:39:22.036199,532600,jp
400055337,2025-10-09 05:38:56.956097,1100,jp
400055342,2025-10-09 05:38:54.063025,160700,jp
400055371,2025-10-09 05:39:15.908038,0,jp
400055382,2025-10-09 06:06:10.138563,0,jp
400055391,2025-10-09 05:39:15.307909,62100,jp
400055393,2025-10-09 06:04:55.622022,0,jp
400055395,2025-10-09 05:39:10.389469,0,jp
400055397,2025-10-09 07:27:43.94531,275400,jp
400055408,2025-10-09 05:40:08.883053,0,jp
400055414,2025-10-09 05:45:48.754883,1198500,jp
400055418,2025-10-09 05:39:30.230389,26400,jp
400055428,2025-10-09 05:39:25.247188,1100,jp
400055429,2025-10-09 05:40:29.135798,2200,jp
400055439,2025-10-09 05:39:35.339179,3300,jp
400055444,2025-10-09 05:39:34.335567,0,jp
400055446,2025-10-09 05:39:28.539269,176800,jp
400055455,2025-10-09 05:39:38.208284,0,jp
400055456,2025-10-09 05:39:37.940015,414900,jp
400055480,2025-10-09 05:39:48.14225,1177100,jp
400055488,2025-10-09 05:39:53.597096,7700,jp
400055493,2025-10-09 05:52:22.964435,0,jp
400055494,2025-10-09 05:52:31.171924,563600,jp
400055499,2025-10-09 05:39:58.711738,37200,jp
400055500,2025-10-09 06:17:03.663826,0,jp
400055506,2025-10-09 05:39:58.10267,26000,jp
400055516,2025-10-09 05:54:17.491347,449600,jp
400055524,2025-10-09 05:40:43.834838,564900,jp
400055544,2025-10-09 05:40:56.795649,168800,jp
400055571,2025-10-09 07:22:01.625171,1100,jp
400055600,2025-10-09 05:40:40.267662,17600,jp
400055601,2025-10-09 05:40:26.025145,0,jp
400055747,2025-10-09 05:40:37.42327,98500,jp
400055752,2025-10-09 06:39:26.909663,0,jp
400055759,2025-10-09 06:08:04.712358,241500,jp
400055761,2025-10-19 07:05:53.090636,2200,jp
400055765,2025-10-09 05:40:33.22685,0,jp
400055767,2025-10-09 05:40:32.00793,19800,jp
400055776,2025-10-09 06:01:11.219478,0,jp
400055796,2025-11-01 11:55:12.656096,0,jp
400055828,2025-10-09 05:55:49.026077,169900,jp
400055845,2025-10-09 05:55:02.151301,0,jp
400055852,2025-10-09 09:46:38.010962,590800,jp
400055870,2025-10-09 05:41:08.314692,0,jp
400055894,2025-10-09 05:41:24.766559,99500,jp
400055895,2025-10-09 05:41:26.734646,5500,jp
400055920,2025-10-09 06:08:00.483338,0,jp
400055922,2025-10-09 10:00:05.161231,118400,jp
400055926,2025-10-09 14:19:48.782462,0,jp
400055929,2025-10-09 05:41:56.701157,3300,jp
400055941,2025-10-09 05:41:37.094076,1100,jp
400055942,2025-10-09 09:03:24.113943,0,jp
400055950,2025-10-09 05:41:50.957014,29500,jp
400055994,2025-10-09 06:08:28.933058,0,jp
400055996,2025-10-09 05:56:56.032917,0,jp
400056024,2025-10-09 05:42:19.481956,32800,jp
400056025,2025-10-09 05:42:52.518415,126300,jp
400056049,2025-10-09 05:43:13.250832,0,jp
400056057,2025-10-09 06:18:42.683456,0,jp
400056075,2025-10-09 05:42:49.103965,0,jp
400056076,2025-10-09 06:17:19.758651,0,jp
400056077,2025-10-09 05:42:43.15725,0,jp
400056086,2025-10-09 05:42:53.045446,0,jp
400056103,2025-10-09 05:42:48.389468,74400,jp
400056111,2025-10-09 06:17:40.903745,345000,jp
400056125,2025-10-09 05:43:08.439596,0,jp
400056144,2025-10-09 05:50:30.028634,144600,jp
400056154,2025-10-09 05:43:14.903601,760100,jp
400056194,2025-10-09 05:44:19.892958,64500,jp
400056198,2025-10-09 05:43:41.541957,0,jp
400056206,2025-10-09 05:43:35.472421,29500,jp
400056211,2025-10-09 06:11:32.341928,23100,jp
400056225,2025-10-09 05:43:43.922716,53700,jp
400056234,2025-10-09 05:44:04.72424,199000,jp
400056244,2025-10-09 06:03:08.305185,1100,jp
400056246,2025-10-09 10:24:35.217628,0,jp
400056250,2025-10-09 05:43:53.084418,0,jp
400056259,2025-10-09 06:09:00.007144,0,jp
400056269,2025-10-09 06:23:01.429334,16500,jp
400056281,2025-10-09 06:10:20.062958,0,jp
400056300,2025-10-09 06:31:16.57158,0,jp
400056305,2025-10-09 05:44:37.849187,5500,jp
400056330,2025-10-09 05:44:26.245525,110700,jp
400056333,2025-10-09 05:57:24.955175,29500,jp
400056358,2025-10-09 05:44:59.384902,750000,jp
400056360,2025-10-09 05:45:25.443515,5639600,jp
400056375,2025-10-09 05:44:55.495664,140900,jp
400056384,2025-10-09 05:44:59.744247,0,jp
400056397,2025-10-09 06:23:18.182227,0,jp
400056410,2025-10-09 09:06:43.623838,2200,jp
400056413,2025-10-09 06:12:38.069791,180500,jp
400056421,2025-10-09 05:45:19.27006,0,jp
400056423,2025-10-09 14:04:31.681482,1100,jp
400056428,2025-10-09 05:45:42.973795,8800,jp
400056433,2025-10-09 05:45:20.751548,7700,jp
400056435,2025-10-09 05:47:12.390146,0,jp
400056445,2025-10-09 05:45:20.045434,72000,jp
400056446,2025-10-09 15:39:48.691579,119000,jp
400056447,2025-10-09 09:22:08.280863,0,jp
400056452,2025-10-09 05:45:21.855675,0,jp
400056467,2025-10-09 05:45:30.013514,0,jp
400056480,2025-10-09 05:58:43.011254,1408400,jp
400056482,2025-10-09 05:45:46.044802,0,jp
400056485,2025-10-09 05:45:37.210555,217600,jp
400056489,2025-10-09 06:06:12.649771,49300,jp
400056492,2025-10-09 05:45:53.884593,1894100,jp
400056499,2025-10-09 06:10:57.714306,225600,jp
400056507,2025-10-09 06:11:27.801222,0,jp
400056514,2025-10-09 05:46:07.361706,0,jp
400056525,2025-10-09 05:46:22.500492,0,jp
400056527,2025-10-09 05:46:02.281728,51500,jp
400056530,2025-10-09 06:24:14.956647,0,jp
400056536,2025-10-09 06:12:33.906181,1100,jp
400056541,2025-10-09 05:46:11.077304,0,jp
400056548,2025-10-09 06:09:04.29009,715300,jp
400056556,2025-10-09 06:14:20.178651,511700,jp
400056559,2025-10-09 05:59:04.731009,1100,jp
400056560,2025-10-09 05:46:32.212905,0,jp
400056562,2025-10-09 05:46:18.845982,98800,jp
400056565,2025-10-09 06:16:02.716718,0,jp
400056568,2025-10-09 06:01:26.967193,0,jp
400056584,2025-10-09 08:10:56.346956,0,jp
400056588,2025-10-09 05:46:31.544916,0,jp
400056595,2025-10-09 05:46:32.332082,8800,jp
400056603,2025-10-09 05:46:34.774584,0,jp
400056604,2025-10-09 05:47:13.728644,82200,jp
400056606,2025-10-09 06:01:58.450741,837900,jp
400056615,2025-10-09 06:51:31.301796,2200,jp
400056641,2025-10-09 06:28:46.719752,1100,jp
400056642,2025-10-09 05:46:59.933144,409300,jp
400056647,2025-10-09 05:46:53.458478,0,jp
400056651,2025-10-09 05:47:03.563806,1100,jp
400056657,2025-10-09 11:55:06.392949,1100,jp
400056660,2025-10-09 05:59:58.48368,0,jp
400056675,2025-10-09 06:13:13.547468,46000,jp
400056682,2025-10-09 05:47:10.976312,0,jp
400056699,2025-10-09 14:25:47.512614,258200,jp
400056706,2025-10-09 05:47:55.573771,291800,jp
400056733,2025-10-09 05:47:28.569274,16100,jp
400056747,2025-10-09 05:47:41.421984,1100,jp
400056765,2025-10-09 06:26:53.480502,4400,jp
400056777,2025-10-09 05:47:59.304103,1100,jp
400056790,2025-10-09 06:22:56.898182,25300,jp
400056818,2025-10-09 06:14:20.302984,1928200,jp
400056834,2025-10-09 05:48:36.686397,1100,jp
400056854,2025-10-09 06:03:43.603804,177200,jp
400056857,2025-10-09 05:48:22.165052,413500,jp
400056886,2025-10-09 06:01:18.064233,0,jp
400056911,2025-10-09 05:48:41.893601,503700,jp
400056934,2025-10-09 06:00:15.2735,1100,jp
400056978,2025-10-09 05:48:49.311236,0,jp
400057002,2025-10-09 05:48:49.273941,59000,jp
400057010,2025-10-09 05:49:01.574441,0,jp
400057011,2025-10-09 08:24:38.839638,205300,jp
400057026,2025-10-09 05:53:25.182374,0,jp
400057035,2025-10-09 05:48:56.648763,0,jp
400057043,2025-10-09 06:28:35.911596,0,jp
400057051,2025-10-09 05:49:05.666322,0,jp
400057064,2025-10-09 06:07:28.570522,0,jp
400057070,2025-10-09 06:16:55.867374,104300,jp
400057092,2025-10-09 06:48:12.355073,0,jp
400057105,2025-10-09 05:55:22.332987,155400,jp
400057116,2025-10-09 05:49:31.61141,1237000,jp
400057152,2025-10-09 06:20:54.755998,0,jp
400057153,2025-10-09 06:16:30.215932,29500,jp
400057156,2025-10-09 06:39:31.291344,316100,jp
400057160,2025-10-09 05:49:59.374893,44000,jp
400057169,2025-10-09 06:13:48.599383,0,jp
400057180,2025-10-09 05:49:58.834809,0,jp
400057202,2025-10-09 05:50:15.476353,183400,jp
400057209,2025-10-09 05:50:13.354814,0,jp
400057226,2025-10-09 05:50:02.600771,1100,jp
400057232,2025-10-09 05:50:17.378881,192100,jp
400057249,2025-10-09 06:16:49.701989,0,jp
400057280,2025-10-09 05:50:30.609849,0,jp
400057282,2025-10-09 20:44:40.305062,279000,jp
400057303,2025-10-09 05:50:49.681559,223200,jp
400057319,2025-10-09 06:04:50.296508,830500,jp
400057320,2025-10-09 06:18:58.128708,0,jp
400057325,2025-10-09 05:50:38.563043,0,jp
400057343,2025-10-09 06:05:32.237973,0,jp
400057345,2025-10-09 06:17:22.731639,291200,jp
400057346,2025-10-09 05:51:07.344247,1100,jp
400057350,2025-10-09 06:47:29.415959,78600,jp
400057374,2025-10-09 05:51:11.762444,0,jp
400057383,2025-10-09 05:51:03.531375,0,jp
400057385,2025-10-24 09:06:27.864942,1100,jp
400057386,2025-10-09 05:51:28.152505,4400,jp
400057396,2025-10-09 05:51:05.013912,441500,jp
400057431,2025-10-09 05:51:49.798518,174500,jp
400057438,2025-10-09 07:15:22.125777,1100,jp
400057439,2025-10-09 05:51:24.014675,0,jp
400057440,2025-10-09 05:51:27.206666,1100,jp
400057454,2025-10-09 05:51:50.688676,1498800,jp
400057458,2025-10-09 05:53:07.229302,0,jp
400057462,2025-10-09 05:51:29.146185,6661900,jp
400057463,2025-10-09 05:51:34.751022,49300,jp
400057464,2025-10-09 05:51:33.108229,0,jp
400057466,2025-10-09 06:06:52.751624,1259300,jp
400057476,2025-10-09 06:03:26.664645,37200,jp
400057494,2025-10-09 06:17:44.728599,0,jp
400057498,2025-10-09 05:56:40.289948,29700,jp
400057500,2025-10-09 05:52:04.089854,310000,jp
400057515,2025-10-09 06:18:53.795169,0,jp
400057516,2025-10-09 06:26:14.610765,0,jp
400057518,2025-10-09 05:52:03.924419,0,jp
400057523,2025-10-09 06:44:49.377973,0,jp
400057524,2025-10-09 06:18:42.081859,525900,jp
400057526,2025-10-09 05:52:08.639399,2901600,jp
400057535,2025-10-09 05:52:01.351014,506100,jp
400057543,2025-10-09 05:52:18.838668,1558300,jp
400057544,2025-10-09 05:52:19.087561,99700,jp
400057550,2025-10-09 06:27:52.825928,157200,jp
400057557,2025-10-09 05:52:10.260351,3948800,jp
400057565,2025-10-09 05:52:22.937897,38300,jp
400057568,2025-10-09 05:53:07.847063,0,jp
400057573,2025-10-09 06:26:44.660432,276200,jp
400057583,2025-10-09 06:18:22.400862,24200,jp
400057588,2025-10-09 06:07:09.404332,0,jp
400057597,2025-10-09 06:23:46.507108,451200,jp
400057617,2025-10-09 05:52:35.5135,53700,jp
400057637,2025-10-09 05:52:48.532811,0,jp
400057638,2025-10-09 05:52:52.273762,49500,jp
400057661,2025-10-09 07:08:09.851204,495200,jp
400057663,2025-10-09 05:52:55.171559,47100,jp
400057668,2025-10-09 05:55:09.889816,0,jp
400057673,2025-10-09 05:53:06.385529,0,jp
400057682,2025-10-09 05:53:07.461572,0,jp
400057705,2025-10-09 06:51:43.364109,0,jp
400057710,2025-10-09 05:54:05.536549,4400,jp
400057718,2025-10-09 05:53:55.643739,652400,jp
400057739,2025-10-09 06:20:24.408726,347500,jp
400057743,2025-10-09 06:08:57.022355,0,jp
400057744,2025-10-09 06:07:58.060548,0,jp
400057763,2025-10-09 06:07:21.975691,29500,jp
400057798,2025-10-09 05:53:56.984052,0,jp
400057803,2025-10-09 08:29:25.857604,2177700,jp
400057809,2025-10-09 08:02:26.510241,296500,jp
400057814,2025-10-09 06:31:32.188176,173500,jp
400057836,2025-10-09 13:02:35.251115,49500,jp
400057845,2025-10-09 05:54:20.876684,2200,jp
400057853,2025-10-09 05:54:22.087542,196800,jp
400057856,2025-10-09 05:54:16.790942,0,jp
400057857,2025-10-09 06:19:37.589487,0,jp
400057865,2025-10-09 05:54:25.473033,322500,jp
400057904,2025-10-09 06:09:26.329253,0,jp
400057943,2025-10-09 05:54:59.314492,462600,jp
400057944,2025-10-09 06:08:16.668439,66700,jp
400057945,2025-10-09 06:09:07.1187,0,jp
400057946,2025-10-09 05:55:32.506302,0,jp
400057954,2025-10-09 06:21:33.031603,0,jp
400057956,2025-10-09 06:20:49.398514,208900,jp
400057987,2025-10-09 05:55:18.096105,0,jp
400058003,2025-10-09 05:55:35.984698,0,jp
400058031,2025-10-09 05:55:53.547668,0,jp
400058034,2025-10-09 05:56:32.890317,63600,jp
400058036,2025-10-09 06:22:18.637518,350900,jp
400058042,2025-10-09 05:55:50.329186,11000,jp
400058050,2025-10-09 05:55:45.248585,0,jp
400058065,2025-10-09 06:22:46.815027,72200,jp
400058085,2025-10-09 09:15:32.53619,0,jp
400058094,2025-10-09 06:09:29.055573,30600,jp
400058109,2025-10-09 05:57:44.607282,4303500,jp
400058128,2025-10-09 06:39:44.168948,1100,jp
400058129,2025-10-09 05:56:17.258138,0,jp
400058153,2025-10-09 06:55:41.814734,0,jp
400058154,2025-10-09 13:23:47.340685,0,jp
400058192,2025-10-09 05:56:38.627117,0,jp
400058208,2025-10-09 05:56:48.806323,15000,jp
400058212,2025-10-09 05:56:54.457363,0,jp
400058215,2025-10-09 05:57:10.071919,0,jp
400058226,2025-10-09 06:22:53.45368,0,jp
400058250,2025-10-09 05:57:34.415639,2503600,jp
400058257,2025-10-09 05:57:19.148579,455200,jp
400058262,2025-10-09 06:32:31.013654,30600,jp
400058266,2025-10-09 05:57:17.142702,6453000,jp
400058279,2025-10-09 06:10:53.072352,29300,jp
400058286,2025-10-09 07:59:20.862623,0,jp
400058296,2025-10-09 06:38:24.300108,0,jp
400058301,2025-10-09 05:58:20.889566,51700,jp
400058306,2025-10-09 06:23:44.147227,2200,jp
400058310,2025-10-09 06:11:44.522063,47200,jp
400058314,2025-10-09 05:57:43.585886,818900,jp
400058321,2025-10-09 05:57:36.307323,560000,jp
400058330,2025-10-09 05:57:35.346786,0,jp
400058333,2025-10-09 06:12:29.173063,624500,jp
400058340,2025-10-09 05:57:42.083303,74000,jp
400058358,2025-10-09 06:23:04.237522,1410400,jp
400058360,2025-10-09 06:18:50.811824,729300,jp
400058370,2025-10-09 05:58:07.183185,0,jp
400058374,2025-10-09 05:57:58.634708,0,jp
400058382,2025-10-09 05:58:49.18838,248900,jp
400058402,2025-10-09 06:22:08.730457,66000,jp
400058404,2025-10-09 07:25:09.181435,175400,jp
400058417,2025-10-09 05:58:23.018153,55000,jp
400058426,2025-10-09 05:58:21.613412,2200,jp
